15 308 311 826 1175.32 126.502 "D1 311..308km smer Praha"
16 308 311 1329 1879.81 127.257 "D1 311..308km smer Praha"
17 308 311 1319 1862.74 127.458 "D1 311..308km smer Praha"
18 308 311 1138 1618.54 126.558 "D1 311..308km smer Praha"
19 308 311 836 1195.42 125.88 "D1 311..308km smer Praha"
20 308 311 516 726.502 127.845 "D1 311..308km smer Praha"
21 308 311 324 459.995 126.784 "D1 311..308km smer Praha"
22 308 311 316 454.37 125.184 "D1 311..308km smer Praha"
23 308 311 347 491.142 127.173 "D1 311..308km smer Praha"
24 308 311 174 243.871 128.428 "D1 311..308km smer Praha"
25 308 311 103 141.171 131.33 "D1 311..308km smer Praha"
26 308 311 80 112.185 128.359 "D1 311..308km smer Praha"
15 265 308 330 6560.46 129.778 "D1 308..265km smer Praha"
16 265 308 1011 20526.9 127.071 "D1 308..265km smer Praha"
17 265 308 1108 22706.2 125.897 "D1 308..265km smer Praha"
18 265 308 1081 22008.9 126.721 "D1 308..265km smer Praha"
19 265 308 783 16074 125.677 "D1 308..265km smer Praha"
20 265 308 521 10655.1 126.153 "D1 308..265km smer Praha"
21 265 308 340 6978.56 125.699 "D1 308..265km smer Praha"
22 265 308 214 4385.66 125.892 "D1 308..265km smer Praha"
23 265 308 292 5892.94 127.841 "D1 308..265km smer Praha"
24 265 308 222 4495.72 127.401 "D1 308..265km smer Praha"
25 265 308 131 2632.64 128.38 "D1 308..265km smer Praha"
26 265 308 69 1427.85 124.677 "D1 308..265km smer Praha"
15 260 265 183 440.11 124.742 "D1 265..260km smer Praha"
16 260 265 792 1885.15 126.038 "D1 265..260km smer Praha"
17 260 265 896 2115.05 127.089 "D1 265..260km smer Praha"
18 260 265 890 2124.75 125.662 "D1 265..260km smer Praha"
19 260 265 644 1528.93 126.363 "D1 265..260km smer Praha"
20 260 265 431 1032 125.291 "D1 265..260km smer Praha"
21 260 265 281 668.7 126.065 "D1 265..260km smer Praha"
22 260 265 160 379.594 126.451 "D1 265..260km smer Praha"
23 260 265 238 558.866 127.759 "D1 265..260km smer Praha"
24 260 265 202 485.87 124.725 "D1 265..260km smer Praha"
25 260 265 133 321.767 124.003 "D1 265..260km smer Praha"
26 260 265 72 170.313 126.826 "D1 265..260km smer Praha"
15 258 260 171 159.347 128.776 "D1 260..258km smer Praha"
16 258 260 788 740.362 127.721 "D1 260..258km smer Praha"
17 258 260 893 845.65 126.719 "D1 260..258km smer Praha"
18 258 260 897 847.227 127.05 "D1 260..258km smer Praha"
19 258 260 650 613.824 127.072 "D1 260..258km smer Praha"
20 258 260 430 402.752 128.118 "D1 260..258km smer Praha"
21 258 260 285 266.668 128.249 "D1 260..258km smer Praha"
22 258 260 158 147.198 128.806 "D1 260..258km smer Praha"
23 258 260 241 226.157 127.876 "D1 260..258km smer Praha"
24 258 260 223 204.086 131.121 "D1 260..258km smer Praha"
25 258 260 141 137.312 123.223 "D1 260..258km smer Praha"
26 258 260 81 75.5212 128.706 "D1 260..258km smer Praha"
15 253 258 152 360.692 126.424 "D1 258..253km smer Praha"
16 253 258 765 1812.81 126.599 "D1 258..253km smer Praha"
17 253 258 911 2182.13 125.245 "D1 258..253km smer Praha"
18 253 258 899 2116.66 127.418 "D1 258..253km smer Praha"
19 253 258 651 1543.16 126.558 "D1 258..253km smer Praha"
20 253 258 438 1044.6 125.79 "D1 258..253km smer Praha"
21 253 258 291 686.631 127.143 "D1 258..253km smer Praha"
22 253 258 155 367.739 126.448 "D1 258..253km smer Praha"
23 253 258 245 577.769 127.214 "D1 258..253km smer Praha"
24 253 258 236 563.673 125.605 "D1 258..253km smer Praha"
25 253 258 154 364.149 126.871 "D1 258..253km smer Praha"
26 253 258 88 203.109 129.98 "D1 258..253km smer Praha"
15 244 253 280 1183.06 127.804 "D1 253..244km smer Praha"
16 244 253 949 4065.18 126.061 "D1 253..244km smer Praha"
17 244 253 1109 4644.94 128.928 "D1 253..244km smer Praha"
18 244 253 1077 4592.29 126.643 "D1 253..244km smer Praha"
19 244 253 789 3351.66 127.119 "D1 253..244km smer Praha"
20 244 253 536 2274.55 127.252 "D1 253..244km smer Praha"
21 244 253 326 1405.87 125.218 "D1 253..244km smer Praha"
22 244 253 215 905.698 128.188 "D1 253..244km smer Praha"
23 244 253 311 1325.23 126.725 "D1 253..244km smer Praha"
24 244 253 204 865.796 127.236 "D1 253..244km smer Praha"
25 244 253 146 615.859 128.016 "D1 253..244km smer Praha"
26 244 253 72 305.099 127.434 "D1 253..244km smer Praha"
15 236 244 130 485.406 128.552 "D1 244..236km smer Praha"
16 236 244 838 3190.29 126.083 "D1 244..236km smer Praha"
17 236 244 1004 3787.11 127.253 "D1 244..236km smer Praha"
18 236 244 997 3772.22 126.864 "D1 244..236km smer Praha"
19 236 244 755 2848.57 127.222 "D1 244..236km smer Praha"
20 236 244 518 1968.96 126.28 "D1 244..236km smer Praha"
21 236 244 308 1144.2 129.208 "D1 244..236km smer Praha"
22 236 244 188 700.92 128.745 "D1 244..236km smer Praha"
23 236 244 278 1046.39 127.524 "D1 244..236km smer Praha"
24 236 244 221 847.944 125.103 "D1 244..236km smer Praha"
25 236 244 160 619.68 123.935 "D1 244..236km smer Praha"
26 236 244 93 352.781 126.537 "D1 244..236km smer Praha"
15 230 236 28 75.0796 134.258 "D1 236..230km smer Praha"
16 230 236 713 2030.93 126.385 "D1 236..230km smer Praha"
17 230 236 922 2627.67 126.317 "D1 236..230km smer Praha"
18 230 236 925 2600.67 128.044 "D1 236..230km smer Praha"
19 230 236 691 1967.69 126.422 "D1 236..230km smer Praha"
20 230 236 491 1407.23 125.609 "D1 236..230km smer Praha"
21 230 236 299 855.283 125.853 "D1 236..230km smer Praha"
22 230 236 163 468.19 125.334 "D1 236..230km smer Praha"
23 230 236 241 683.672 126.903 "D1 236..230km smer Praha"
24 230 236 239 678.019 126.899 "D1 236..230km smer Praha"
25 230 236 173 481.342 129.388 "D1 236..230km smer Praha"
26 230 236 104 303.941 123.182 "D1 236..230km smer Praha"
15 226 230 9 16.3612 132.019 "D1 230..226km smer Praha"
